area_code,gss_code
E02005278,E07000125
E02005279,E07000125
E02005280,E07000125
E02005281,E07000125
E02005284,E07000125
E02005285,E07000125
E02005085,E07000110
E02005086,E07000110
E02005087,E07000111
E02005088,E07000111
E02005089,E07000111
E02005090,E07000111
E02005091,E07000111
E02005093,E07000111
E02005094,E07000111
E02005095,E07000111
E02005096,E07000111
E02005097,E07000111
E02005098,E07000111
E02005099,E07000111
E02005100,E07000111
E02005101,E07000111
E02006832,E07000111
E02005102,E07000112
E02005103,E07000112
E02005104,E07000112
E02005105,E07000112
E02005106,E07000112
E02005107,E07000112
E02005109,E07000112
E02005110,E07000112
E02005111,E07000112
E02005112,E07000112
E02005113,E07000112
E02005114,E07000112
E02006879,E07000112
E02006880,E07000112
E02005115,E07000113
E02005116,E07000113
E02005117,E07000113
E02005118,E07000113
E02005119,E07000113
E02005120,E07000113
E02005121,E07000113
E02005122,E07000113
E02005123,E07000113
E02005124,E07000113
E02005125,E07000113
E02005126,E07000113
E02005127,E07000113
E02005128,E07000113
E02005129,E07000113
E02005130,E07000113
E02004971,E07000103
E02004972,E07000103
E02004973,E07000103
E02004974,E07000103
E02004975,E07000103
E02004976,E07000103
E02004977,E07000103
E02004978,E07000103
E02004979,E07000103
E02004996,E07000105
E02004997,E07000105
E02004998,E07000105
E02005000,E07000105
E02005001,E07000105
E02005002,E07000105
E02005003,E07000105
E02005004,E07000105
E02005005,E07000105
E02005006,E07000105
E02005007,E07000105
E02005008,E07000105
E02005009,E07000105
E02007046,E07000105
E02007047,E07000105
E02005010,E07000106
E02005011,E07000106
E02005012,E07000106
E02005013,E07000106
E02005014,E07000106
E02005015,E07000106
E02005016,E07000106
E02005017,E07000106
E02005018,E07000106
E02005019,E07000106
E02005020,E07000106
E02005021,E07000106
E02005022,E07000106
E02005023,E07000106
E02005025,E07000106
E02005026,E07000106
E02005027,E07000106
E02006855,E07000106
E02006856,E07000106
E02005028,E07000107
E02005029,E07000107
E02005030,E07000107
E02005031,E07000107
E02004872,E07000096
E02004873,E07000096
E02004874,E07000096
E02004875,E07000096
E02004876,E07000096
E02004877,E07000096
E02004896,E07000098
E02004897,E07000098
E02004898,E07000098
E02004899,E07000098
E02004900,E07000098
E02004901,E07000098
E02004902,E07000098
E02004903,E07000098
E02004904,E07000098
E02004905,E07000098
E02004906,E07000098
E02004907,E07000098
E02004908,E07000098
E02004909,E07000099
E02004910,E07000099
E02004911,E07000099
E02004912,E07000099
E02004914,E07000099
E02004915,E07000099
E02004916,E07000099
E02004917,E07000099
E02004918,E07000099
E02004919,E07000099
E02004920,E07000099
E02004921,E07000099
E02004922,E07000099
E02004923,E07000099
E02007088,E07000099
E02007089,E07000099
E02004956,E07000102
E02004957,E07000102
E02004958,E07000102
E02004959,E07000102
E02004960,E07000102
E02004961,E07000102
E02004962,E07000102
E02004963,E07000102
E02004964,E07000102
E02004965,E07000102
E02004966,E07000102
E02004967,E07000102
E02007032,E07000147
E02007033,E07000147
E02005584,E07000148
E02005585,E07000148
E02005586,E07000148
E02005587,E07000148
E02005588,E07000148
E02005589,E07000148
E02005592,E07000148
E02005593,E07000148
E02005594,E07000148
E02005595,E07000148
E02005596,E07000148
E02006907,E07000148
E02006908,E07000148
E02007052,E07000148
E02007053,E07000148
E02005598,E07000149
E02005599,E07000149
E02005600,E07000149
E02005601,E07000149
E02005602,E07000149
E02005603,E07000149
E02005604,E07000149
E02005605,E07000149
E02005606,E07000149
E02005607,E07000149
E02005608,E07000149
E02005609,E07000149
E02005610,E07000149
E02005611,E07000149
E02007054,E07000149
E02007055,E07000149
E02005819,E07000170
E02005820,E07000170
E02005821,E07000170
E02005822,E07000170
E02005823,E07000170
E02005824,E07000170
E02005825,E07000170
E02005826,E07000170
E02005827,E07000170
E02005828,E07000170
E02005829,E07000170
E02005830,E07000170
E02005831,E07000170
E02005832,E07000170
E02005833,E07000170
E02005834,E07000170
E02005835,E07000171
E02005888,E07000174
E02005889,E07000174
E02005890,E07000174
E02005891,E07000174
E02005892,E07000174
E02005893,E07000175
E02005894,E07000175
E02005895,E07000175
E02005896,E07000175
E02005897,E07000175
E02005898,E07000175
E02005899,E07000175
E02005900,E07000175
E02005901,E07000175
E02005902,E07000175
E02005903,E07000175
E02005904,E07000175
E02005905,E07000175
E02005906,E07000176
E02005907,E07000176
E02005908,E07000176
E02005909,E07000176
E02005910,E07000176
E02005911,E07000176
E02005912,E07000176
E02005913,E07000176
E02005914,E07000176
E02005915,E07000176
E02005916,E07000176
E02005917,E07000176
E02005918,E07000176
E02005919,E07000176
E02005920,E07000176
E02005921,E07000177
E02005922,E07000177
E02005923,E07000177
E02005924,E07000177
E02005925,E07000177
E02005926,E07000177
E02005927,E07000177
E02005928,E07000177
E02005929,E07000177
E02005930,E07000177
E02005931,E07000177
E02005932,E07000177
E02005933,E07000177
E02005934,E07000177
E02005935,E07000177
E02005936,E07000177
E02005937,E07000177
E02005483,E07000141
E02005484,E07000141
E02005485,E07000141
E02005486,E07000141
E02005487,E07000141
E02005488,E07000141
E02005489,E07000141
E02005490,E07000141
E02005491,E07000141
E02005492,E07000142
E02005493,E07000142
E02005494,E07000142
E02005495,E07000142
E02005496,E07000142
E02005497,E07000142
E02005498,E07000142
E02005499,E07000142
E02005500,E07000142
E02005501,E07000142
E02005502,E07000142
E02005503,E07000143
E02005504,E07000143
E02005505,E07000143
E02005506,E07000143
E02005507,E07000143
E02005508,E07000143
E02005509,E07000143
E02005510,E07000143
E02005511,E07000143
E02005512,E07000143
E02005513,E07000143
E02005514,E07000143
E02005515,E07000143
E02005516,E07000143
E02005517,E07000143
E02005518,E07000143
E02005519,E07000143
E02005520,E07000144
E02005521,E07000144
E02005522,E07000144
E02005523,E07000144
E02005524,E07000144
E02005525,E07000144
E02005526,E07000144
E02005527,E07000144
E02005528,E07000144
E02005529,E07000144
E02005530,E07000144
E02005531,E07000144
E02005532,E07000144
E02005533,E07000144
E02005385,E07000132
E02005836,E07000171
E02005434,E07000137
E02005336,E07000129
E02005337,E07000129
E02005338,E07000129
E02005339,E07000129
E02005340,E07000129
E02005341,E07000129
E02005342,E07000129
E02005343,E07000129
E02005344,E07000129
E02006820,E07000129
E02005345,E07000130
E02005346,E07000130
E02005347,E07000130
E02005348,E07000130
E02005349,E07000130
E02005350,E07000130
E02005351,E07000130
E02005352,E07000130
E02005353,E07000130
E02005354,E07000130
E02005355,E07000130
E02005356,E07000130
E02005357,E07000130
E02005358,E07000130
E02005359,E07000130
E02005360,E07000130
E02005361,E07000130
E02005362,E07000130
E02005363,E07000130
E02005364,E07000130
E02005365,E07000130
E02005366,E07000130
E02005368,E07000131
E02005369,E07000131
E02005370,E07000131
E02005371,E07000131
E02005372,E07000131
E02005373,E07000131
E02005374,E07000131
E02005375,E07000131
E02005376,E07000131
E02006816,E07000131
E02005377,E07000132
E02005378,E07000132
E02005379,E07000132
E02005380,E07000132
E02005381,E07000132
E02005382,E07000132
E02005383,E07000132
E02005384,E07000132
E02005435,E07000137
E02005837,E07000171
E02005386,E07000132
E02005534,E07000144
E02005535,E07000144
E02005536,E07000144
E02005537,E07000144
E02005538,E07000145
E02005539,E07000145
E02005540,E07000145
E02005541,E07000145
E02005542,E07000145
E02005543,E07000145
E02005544,E07000145
E02005545,E07000145
E02005546,E07000145
E02005547,E07000145
E02005548,E07000145
E02005549,E07000145
E02005550,E07000145
E02005551,E07000146
E02005552,E07000146
E02005553,E07000146
E02005554,E07000146
E02005555,E07000146
E02005556,E07000146
E02005557,E07000146
E02005558,E07000146
E02005559,E07000146
E02005560,E07000146
E02005561,E07000146
E02005562,E07000146
E02005563,E07000146
E02005564,E07000146
E02005565,E07000146
E02005566,E07000146
E02005567,E07000146
E02005568,E07000146
E02005569,E07000146
E02005570,E07000147
E02005571,E07000147
E02005572,E07000147
E02005573,E07000147
E02005574,E07000147
E02005575,E07000147
E02005576,E07000147
E02005577,E07000147
E02005578,E07000147
E02005580,E07000147
E02005581,E07000147
E02005582,E07000147
E02005583,E07000147
E02005387,E07000132
E02005838,E07000171
E02005436,E07000137
E02005437,E07000137
E02005438,E07000137
E02005439,E07000137
E02005440,E07000137
E02005441,E07000137
E02005442,E07000138
E02005443,E07000138
E02005444,E07000138
E02005445,E07000138
E02005446,E07000138
E02005447,E07000138
E02005448,E07000138
E02005449,E07000138
E02005450,E07000138
E02005451,E07000138
E02005452,E07000138
E02005453,E07000139
E02005455,E07000139
E02005456,E07000139
E02005457,E07000139
E02005458,E07000139
E02005459,E07000139
E02005460,E07000139
E02005461,E07000139
E02005462,E07000139
E02005463,E07000139
E02005464,E07000139
E02006866,E07000139
E02006867,E07000139
E02005465,E07000140
E02005466,E07000140
E02005467,E07000140
E02005468,E07000140
E02005469,E07000140
E02005470,E07000140
E02005471,E07000140
E02005472,E07000140
E02005473,E07000140
E02005474,E07000140
E02005475,E07000140
E02005476,E07000141
E02005477,E07000141
E02005478,E07000141
E02005479,E07000141
E02005480,E07000141
E02005481,E07000141
E02005482,E07000141
E02005839,E07000171
E02005840,E07000171
E02005842,E07000171
E02005843,E07000171
E02005844,E07000171
E02005846,E07000171
E02005847,E07000171
E02005848,E07000171
E02005849,E07000171
E02006903,E07000171
E02005850,E07000172
E02005851,E07000172
E02005852,E07000172
E02005853,E07000172
E02005856,E07000172
E02005857,E07000172
E02005858,E07000172
E02005859,E07000172
E02005860,E07000172
E02005861,E07000172
E02005862,E07000172
E02005863,E07000172
E02005864,E07000172
E02006906,E07000172
E02005865,E07000173
E02005866,E07000173
E02005868,E07000173
E02005869,E07000173
E02005870,E07000173
E02005871,E07000173
E02005872,E07000173
E02005873,E07000173
E02005874,E07000173
E02005875,E07000173
E02005876,E07000173
E02005877,E07000173
E02005878,E07000173
E02005879,E07000173
E02006835,E07000173
E02005880,E07000174
E02005881,E07000174
E02005882,E07000174
E02005883,E07000174
E02005884,E07000174
E02005885,E07000174
E02005886,E07000174
E02005887,E07000174
E02005388,E07000132
E02005389,E07000132
E02005390,E07000132
E02005391,E07000133
E02005392,E07000133
E02005393,E07000133
E02005394,E07000133
E02005395,E07000133
E02005396,E07000133
E02005397,E07000134
E02005398,E07000134
E02005399,E07000134
E02005400,E07000134
E02005401,E07000134
E02005402,E07000134
E02005403,E07000134
E02005404,E07000134
E02005405,E07000134
E02005406,E07000134
E02005407,E07000134
E02005408,E07000134
E02005409,E07000134
E02005412,E07000135
E02005414,E07000135
E02005415,E07000135
E02005416,E07000135
E02006818,E07000135
E02006966,E07000135
E02006967,E07000135
E02005417,E07000136
E02005418,E07000136
E02005419,E07000136
E02005420,E07000136
E02005422,E07000136
E02005423,E07000136
E02006864,E07000136
E02006865,E07000136
E02005424,E07000137
E02005425,E07000137
E02005426,E07000137
E02005427,E07000137
E02005428,E07000137
E02005429,E07000137
E02005430,E07000137
E02005431,E07000137
E02005432,E07000137
E02005433,E07000137
E02005987,E07000180
E02005988,E07000180
E02005991,E07000180
E02005992,E07000180
E02006886,E07000180
E02005993,E07000181
E02005994,E07000181
E02005995,E07000181
E02005996,E07000181
E02005997,E07000181
E02005998,E07000181
E02005999,E07000181
E02006000,E07000181
E02006001,E07000181
E02006002,E07000181
E02006003,E07000181
E02006004,E07000181
E02006005,E07000181
E02006006,E07000181
E02006007,E07000181
E02006118,E07000192
E02006119,E07000192
E02006120,E07000192
E02006121,E07000192
E02006122,E07000192
E02006123,E07000192
E02006124,E07000192
E02006125,E07000192
E02006126,E07000192
E02006127,E07000192
E02006128,E07000192
E02006129,E07000192
E02006130,E07000192
E02006131,E07000193
E02006400,E07000212
E02006132,E07000193
E02006133,E07000193
E02006134,E07000193
E02006135,E07000193
E02006136,E07000193
E02006137,E07000193
E02006138,E07000193
E02006139,E07000193
E02006140,E07000193
E02006141,E07000193
E02006142,E07000193
E02006143,E07000193
E02006144,E07000193
E02006145,E07000193
E02006146,E07000194
E02006147,E07000194
E02005938,E07000177
E02006148,E07000194
E02006256,E07000202
E02006257,E07000202
E02006258,E07000202
E02006259,E07000202
E02006260,E07000202
E02006261,E07000203
E02006262,E07000203
E02006263,E07000203
E02006264,E07000203
E02006265,E07000203
E02006266,E07000203
E02006267,E07000203
E02006268,E07000203
E02006269,E07000203
E02006270,E07000203
E02006271,E07000203
E02006272,E07000203
E02006317,E07000207
E02006318,E07000207
E02006319,E07000207
E02006320,E07000207
E02006321,E07000207
E02006322,E07000207
E02006323,E07000207
E02006324,E07000207
E02006325,E07000207
E02006326,E07000207
E02006327,E07000207
E02006328,E07000207
E02006329,E07000207
E02006330,E07000207
E02006331,E07000207
E02006332,E07000207
E02006333,E07000207
E02006334,E07000207
E02006335,E07000208
E02006336,E07000208
E02006337,E07000208
E02006338,E07000208
E02006339,E07000208
E02006341,E07000208
E02006342,E07000208
E02006343,E07000208
E02006837,E07000208
E02006344,E07000209
E02006345,E07000209
E02006346,E07000209
E02006347,E07000209
E02006348,E07000209
E02006349,E07000209
E02006350,E07000209
E02006450,E07000216
E02006199,E07000197
E02006401,E07000212
E02006402,E07000212
E02006403,E07000213
E02006404,E07000213
E02006405,E07000213
E02006406,E07000213
E02006407,E07000213
E02006408,E07000213
E02006409,E07000213
E02006410,E07000213
E02006411,E07000213
E02006412,E07000213
E02006413,E07000213
E02006414,E07000213
E02006415,E07000213
E02006416,E07000214
E02006417,E07000214
E02006418,E07000214
E02006419,E07000214
E02006420,E07000214
E02006421,E07000214
E02006422,E07000214
E02006423,E07000214
E02006424,E07000214
E02006425,E07000214
E02006426,E07000214
E02006427,E07000214
E02006429,E07000215
E02006430,E07000215
E02006431,E07000215
E02006432,E07000215
E02006433,E07000215
E02006434,E07000215
E02006435,E07000215
E02006436,E07000215
E02006437,E07000215
E02006438,E07000215
E02006790,E07000215
E02006439,E07000216
E02006440,E07000216
E02006441,E07000216
E02006442,E07000216
E02006443,E07000216
E02006444,E07000216
E02006445,E07000216
E02006446,E07000216
E02006447,E07000216
E02006448,E07000216
E02006449,E07000216
E02005939,E07000177
E02005940,E07000178
E02005941,E07000178
E02005942,E07000178
E02005943,E07000178
E02005944,E07000178
E02005945,E07000178
E02005946,E07000178
E02005947,E07000178
E02005948,E07000178
E02005949,E07000178
E02005950,E07000178
E02005951,E07000178
E02005953,E07000178
E02005954,E07000178
E02005955,E07000178
E02005956,E07000178
E02005957,E07000178
E02007021,E07000178
E02007116,E07000178
E02005958,E07000179
E02005959,E07000179
E02005960,E07000179
E02005961,E07000179
E02005962,E07000179
E02005963,E07000179
E02005964,E07000179
E02005965,E07000179
E02005966,E07000179
E02005967,E07000179
E02005968,E07000179
E02005969,E07000179
E02005970,E07000179
E02005971,E07000179
E02005972,E07000179
E02005973,E07000179
E02005974,E07000179
E02005975,E07000179
E02005976,E07000179
E02005977,E07000179
E02005978,E07000180
E02005979,E07000180
E02005980,E07000180
E02005981,E07000180
E02005982,E07000180
E02005983,E07000180
E02005984,E07000180
E02005985,E07000180
E02005986,E07000180
E02006149,E07000194
E02006200,E07000197
E02006451,E07000216
E02006351,E07000209
E02006150,E07000194
E02006151,E07000194
E02006152,E07000194
E02006153,E07000194
E02006154,E07000194
E02006155,E07000194
E02006156,E07000194
E02006157,E07000194
E02006158,E07000195
E02006159,E07000195
E02006160,E07000195
E02006161,E07000195
E02006162,E07000195
E02006163,E07000195
E02006164,E07000195
E02006165,E07000195
E02006166,E07000195
E02006167,E07000195
E02006168,E07000195
E02006169,E07000195
E02006170,E07000195
E02006171,E07000195
E02006172,E07000195
E02006173,E07000195
E02006174,E07000196
E02006175,E07000196
E02006176,E07000196
E02006177,E07000196
E02006178,E07000196
E02006179,E07000196
E02006180,E07000196
E02006181,E07000196
E02006182,E07000196
E02006185,E07000196
E02006186,E07000196
E02006187,E07000196
E02006982,E07000196
E02006188,E07000197
E02006189,E07000197
E02006190,E07000197
E02006191,E07000197
E02006192,E07000197
E02006193,E07000197
E02006194,E07000197
E02006195,E07000197
E02006196,E07000197
E02006197,E07000197
E02006198,E07000197
E02006201,E07000197
E02006453,E07000216
E02006352,E07000209
E02006353,E07000209
E02006354,E07000209
E02006355,E07000209
E02006356,E07000209
E02006357,E07000209
E02006358,E07000209
E02006359,E07000209
E02006360,E07000209
E02006361,E07000209
E02006362,E07000210
E02006363,E07000210
E02006364,E07000210
E02006365,E07000210
E02006366,E07000210
E02006367,E07000210
E02006368,E07000210
E02006369,E07000210
E02006370,E07000210
E02006371,E07000210
E02006372,E07000210
E02006373,E07000210
E02006374,E07000210
E02006375,E07000211
E02006376,E07000211
E02006377,E07000211
E02006378,E07000211
E02006379,E07000211
E02006380,E07000211
E02006381,E07000211
E02006382,E07000211
E02006383,E07000211
E02006384,E07000211
E02006385,E07000211
E02006386,E07000211
E02006387,E07000211
E02006388,E07000211
E02006389,E07000211
E02006390,E07000211
E02006391,E07000211
E02006392,E07000211
E02006393,E07000212
E02006394,E07000212
E02006395,E07000212
E02006396,E07000212
E02006397,E07000212
E02006398,E07000212
E02006399,E07000212
E02006454,E07000216
E02006202,E07000197
E02006203,E07000197
E02006204,E07000198
E02006205,E07000198
E02006206,E07000198
E02006207,E07000198
E02006208,E07000198
E02006209,E07000198
E02006210,E07000198
E02006211,E07000198
E02006212,E07000198
E02006213,E07000198
E02006214,E07000198
E02006215,E07000198
E02006216,E07000198
E02006217,E07000199
E02006218,E07000199
E02006219,E07000199
E02006220,E07000199
E02006221,E07000199
E02006222,E07000199
E02006223,E07000199
E02006224,E07000199
E02006225,E07000199
E02006226,E07000199
E02006227,E07000200
E02006228,E07000200
E02006229,E07000200
E02006230,E07000200
E02006231,E07000200
E02006232,E07000200
E02006233,E07000200
E02006234,E07000200
E02006235,E07000200
E02006236,E07000200
E02006237,E07000200
E02006245,E07000202
E02006246,E07000202
E02006247,E07000202
E02006248,E07000202
E02006249,E07000202
E02006250,E07000202
E02006251,E07000202
E02006252,E07000202
E02006253,E07000202
E02006254,E07000202
E02006255,E07000202
E02006455,E07000216
E02006839,E07000216
E02006456,E07000217
E02006457,E07000217
E02006458,E07000217
E02006459,E07000217
E02006460,E07000217
E02006461,E07000217
E02006462,E07000217
E02006463,E07000217
E02006464,E07000217
E02006465,E07000217
E02006466,E07000217
E02006467,E07000217
E02006468,E07000218
E02006469,E07000218
E02006470,E07000218
E02006471,E07000218
E02006472,E07000218
E02006473,E07000218
E02006474,E07000218
E02006475,E07000219
E02006476,E07000219
E02006477,E07000219
E02006478,E07000219
E02006479,E07000219
E02006480,E07000219
E02006481,E07000219
E02006482,E07000219
E02006483,E07000219
E02006484,E07000219
E02006485,E07000219
E02006486,E07000219
E02006487,E07000219
E02006488,E07000219
E02006489,E07000219
E02006490,E07000219
E02006806,E07000219
E02006493,E07000220
E02006494,E07000220
E02006495,E07000220
E02006496,E07000220
E02006497,E07000220
E02006498,E07000220
E02006499,E07000220
E02006500,E07000220
E02006711,E07000235
E02006712,E07000235
E02006713,E07000235
E02006714,E07000235
E02006715,E07000235
E02006716,E07000235
E02006717,E07000235
E02006718,E07000235
E02006719,E07000235
E02006720,E07000235
E02006721,E07000236
E02006722,E07000236
E02006723,E07000236
E02006724,E07000236
E02006725,E07000236
E02006726,E07000236
E02006727,E07000236
E02006728,E07000236
E02006729,E07000236
E02006730,E07000236
E02006731,E07000236
E02006732,E07000236
E02006733,E07000236
E02006734,E07000237
E02006735,E07000237
E02006736,E07000237
E02006737,E07000237
E02006738,E07000237
E02006739,E07000237
E02006740,E07000237
E02006741,E07000237
E02006742,E07000237
E02006743,E07000237
E02006744,E07000237
E02006745,E07000237
E02006746,E07000237
E02006747,E07000237
E02006748,E07000238
E02006749,E07000238
E02006750,E07000238
E02006751,E07000238
E02006752,E07000238
E02006753,E07000238
E02006754,E07000238
E02006755,E07000238
E02006756,E07000238
E02006757,E07000238
E02006758,E07000238
E02006759,E07000238
E02006760,E07000238
E02000997,E08000001
E02004990,E07000241
E02006599,E07000227
E02006501,E07000220
E02006761,E07000238
E02004991,E07000241
E02004992,E07000241
E02004994,E07000241
E02004995,E07000241
E02007092,E07000241
E02004878,E07000242
E02004880,E07000242
E02004881,E07000242
E02004882,E07000242
E02004883,E07000242
E02004884,E07000242
E02004885,E07000242
E02004886,E07000242
E02004887,E07000242
E02004888,E07000242
E02004889,E07000242
E02004890,E07000242
E02004891,E07000242
E02004892,E07000242
E02004893,E07000242
E02004894,E07000242
E02004895,E07000242
E02007093,E07000242
E02004944,E07000243
E02004945,E07000243
E02004946,E07000243
E02004948,E07000243
E02004949,E07000243
E02004950,E07000243
E02004951,E07000243
E02004952,E07000243
E02006549,E07000224
E02004953,E07000243
E02004954,E07000243
E02004955,E07000243
E02007091,E07000243
E02006287,E07000244
E02006288,E07000244
E02006289,E07000244
E02006290,E07000244
E02006291,E07000244
E02006301,E07000244
E02006292,E07000244
E02006293,E07000244
E02006294,E07000244
E02006295,E07000244
E02006296,E07000244
E02006297,E07000244
E02006298,E07000244
E02006299,E07000244
E02006300,E07000244
E02006502,E07000220
E02006503,E07000220
E02007048,E07000220
E02007049,E07000220
E02006504,E07000221
E02006505,E07000221
E02000998,E08000001
E02006506,E07000221
E02006507,E07000221
E02000999,E08000001
E02006508,E07000221
E02006600,E07000227
E02001000,E08000001
E02006509,E07000221
E02006302,E07000244
E02006550,E07000224
E02006601,E07000227
E02006762,E07000238
E02001001,E08000001
E02006763,E07000238
E02001002,E08000001
E02006764,E07000238
E02006602,E07000227
E02001003,E08000001
E02006765,E07000238
E02006603,E07000227
E02006551,E07000224
E02006303,E07000244
E02001004,E08000001
E02006766,E07000238
E02006604,E07000228
E02006552,E07000224
E02006304,E07000244
E02006510,E07000221
E02001005,E08000001
E02006767,E07000239
E02006605,E07000228
E02006553,E07000224
E02006305,E07000244
E02006511,E07000221
E02001006,E08000001
E02006512,E07000221
E02006306,E07000244
E02006554,E07000224
E02006606,E07000228
E02006768,E07000239
E02001007,E08000001
E02006769,E07000239
E02006607,E07000228
E02001008,E08000001
E02006770,E07000239
E02006608,E07000228
E02006555,E07000224
E02001009,E08000001
E02006771,E07000239
E02006609,E07000228
E02006556,E07000224
E02006307,E07000244
E02006513,E07000221
E02001010,E08000001
E02006772,E07000239
E02006610,E07000228
E02006557,E07000224
E02006308,E07000244
E02006514,E07000221
E02001011,E08000001
E02006773,E07000239
E02006611,E07000228
E02006558,E07000224
E02006309,E07000244
E02006515,E07000221
E02001012,E08000001
E02006774,E07000239
E02006612,E07000228
E02006559,E07000224
E02006310,E07000244
E02006516,E07000221
E02001013,E08000001
E02006775,E07000239
E02006613,E07000228
E02006560,E07000224
E02006311,E07000244
E02006517,E07000221
E02001014,E08000001
E02006776,E07000239
E02006614,E07000228
E02006561,E07000225
E02006312,E07000244
E02006518,E07000221
E02001015,E08000001
E02006777,E07000239
E02006615,E07000228
E02006562,E07000225
E02006313,E07000244
E02006519,E07000222
E02001016,E08000001
E02006778,E07000239
E02006616,E07000228
E02006563,E07000225
E02006314,E07000244
E02006520,E07000222
E02001017,E08000001
E02006779,E07000239
E02006617,E07000228
E02006564,E07000225
E02006315,E07000244
E02006316,E07000244
E02006238,E07000245
E02006239,E07000245
E02006240,E07000245
E02006241,E07000245
E02006242,E07000245
E02006243,E07000245
E02006273,E07000245
E02006274,E07000245
E02006275,E07000245
E02006276,E07000245
E02006277,E07000245
E02006278,E07000245
E02006279,E07000245
E02006280,E07000245
E02006281,E07000245
E02006282,E07000245
E02006283,E07000245
E02006284,E07000245
E02006285,E07000245
E02006286,E07000245
E02006826,E07000245
E02000984,E08000001
E02000985,E08000001
E02000986,E08000001
E02000987,E08000001
E02000988,E08000001
E02000989,E08000001
E02000990,E08000001
E02000991,E08000001
E02000992,E08000001
E02000993,E08000001
E02000994,E08000001
E02000995,E08000001
E02000996,E08000001
E02001018,E08000001
E02001019,E08000002
E02001020,E08000002
E02001021,E08000002
E02001022,E08000002
E02001023,E08000002
E02001024,E08000002
E02001025,E08000002
E02001026,E08000002
E02001027,E08000002
E02001028,E08000002
E02001029,E08000002
E02001030,E08000002
E02001031,E08000002
E02001032,E08000002
E02001033,E08000002
E02001034,E08000002
E02001035,E08000002
E02001036,E08000002
E02006521,E07000222
E02001037,E08000002
E02006780,E07000239
E02006522,E07000222
E02006618,E07000228
E02001038,E08000002
E02004924,E07000240
E02006523,E07000222
E02006619,E07000228
E02006565,E07000225
E02001039,E08000002
E02004925,E07000240
E02006524,E07000222
E02006620,E07000228
E02006566,E07000225
E02006567,E07000225
E02006568,E07000225
E02006569,E07000225
E02006570,E07000225
E02006571,E07000225
E02006572,E07000225
E02006573,E07000225
E02006574,E07000225
E02006575,E07000226
E02006576,E07000226
E02006577,E07000226
E02006578,E07000226
E02006579,E07000226
E02006580,E07000226
E02006581,E07000226
E02006582,E07000226
E02006583,E07000226
E02006584,E07000226
E02006585,E07000226
E02006586,E07000226
E02006587,E07000226
E02006588,E07000227
E02006589,E07000227
E02006590,E07000227
E02006591,E07000227
E02006592,E07000227
E02006593,E07000227
E02006594,E07000227
E02006595,E07000227
E02006596,E07000227
E02006597,E07000227
E02006598,E07000227
E02001040,E08000002
E02001041,E08000002
E02001042,E08000002
E02004926,E07000240
E02001043,E08000002
E02001044,E08000002
E02004927,E07000240
E02001045,E08000003
E02006525,E07000222
E02004928,E07000240
E02006621,E07000229
E02001046,E08000003
E02006526,E07000222
E02004929,E07000240
E02006622,E07000229
E02006527,E07000222
E02004930,E07000240
E02006623,E07000229
E02006528,E07000222
E02004931,E07000240
E02006624,E07000229
E02006529,E07000222
E02004932,E07000240
E02006625,E07000229
E02006530,E07000222
E02004933,E07000240
E02006626,E07000229
E02006531,E07000222
E02004934,E07000240
E02006627,E07000229
E02006532,E07000222
E02004935,E07000240
E02006628,E07000229
E02006533,E07000222
E02004936,E07000240
E02006629,E07000229
E02006534,E07000223
E02006535,E07000223
E02006536,E07000223
E02006537,E07000223
E02006538,E07000223
E02006539,E07000223
E02006540,E07000223
E02006541,E07000223
E02006542,E07000224
E02006543,E07000224
E02006544,E07000224
E02006545,E07000224
E02006546,E07000224
E02006547,E07000224
E02006548,E07000224
E02006630,E07000229
E02004937,E07000240
E02004939,E07000240
E02004940,E07000240
E02004941,E07000240
E02004942,E07000240
E02004943,E07000240
E02007090,E07000240
E02004980,E07000241
E02004981,E07000241
E02004982,E07000241
E02004983,E07000241
E02004984,E07000241
E02004985,E07000241
E02004986,E07000241
E02004987,E07000241
E02004988,E07000241
E02004989,E07000241
E02006631,E07000229
E02006632,E07000229
E02006633,E07000229
E02006696,E07000234
E02006697,E07000234
E02006698,E07000234
E02006699,E07000234
E02006700,E07000234
E02006701,E07000234
E02006702,E07000234
E02006703,E07000234
E02006704,E07000234
E02006705,E07000234
E02006706,E07000234
E02006707,E07000234
E02006708,E07000234
E02006709,E07000234
E02006710,E07000235
E02001337,E08000011
E02001338,E08000011
E02001339,E08000011
E02001340,E08000011
E02001341,E08000011
E02001342,E08000011
E02001343,E08000011
E02001344,E08000011
E02001345,E08000011
E02001346,E08000011
E02001347,E08000012
E02001348,E08000012
E02001349,E08000012
E02001350,E08000012
E02001351,E08000012
E02001352,E08000012
E02001353,E08000012
E02001354,E08000012
E02001355,E08000012
E02001356,E08000012
E02001357,E08000012
E02001358,E08000012
E02001359,E08000012
E02001360,E08000012
E02001361,E08000012
E02001362,E08000012
E02001363,E08000012
E02001364,E08000012
E02001365,E08000012
E02001366,E08000012
E02001367,E08000012
E02001368,E08000012
E02001369,E08000012
E02001370,E08000012
E02001371,E08000012
E02001372,E08000012
E02001373,E08000012
E02001374,E08000012
E02001375,E08000012
E02001376,E08000012
E02001377,E08000012
E02001378,E08000012
E02001380,E08000012
E02001381,E08000012
E02001382,E08000012
E02001383,E08000012
E02001384,E08000012
E02001385,E08000012
E02001386,E08000012
E02001387,E08000012
E02001287,E08000010
E02006915,E08000003
