index,LSOA11CD,GSS_CODE,year,weight
49147,E01002390,E05013986,2018,1.0
55592,E01002390,E05013986,2019,1.0
62038,E01002390,E05013986,2020,1.0
68486,E01002390,E05013986,2021,1.0
1642,E01002391,E05013986,2011,1.0
8077,E01002391,E05013986,2012,1.0
14516,E01002391,E05013986,2013,1.0
20956,E01002391,E05013986,2014,1.0
27400,E01002391,E05013986,2015,1.0
33836,E01002391,E05013986,2016,1.0
40275,E01002391,E05013986,2017,1.0
46714,E01002391,E05013986,2018,1.0
53157,E01002391,E05013986,2019,1.0
59602,E01002391,E05013986,2020,1.0
66050,E01002391,E05013986,2021,1.0
10616,E01002392,E05013532,2012,0.0
17055,E01002392,E05013532,2013,0.0
23498,E01002392,E05013532,2014,0.0
29936,E01002392,E05013532,2015,0.0
36372,E01002392,E05013532,2016,0.0
42811,E01002392,E05013532,2017,0.0
49252,E01002392,E05013532,2018,0.0
55697,E01002392,E05013532,2019,0.0
62143,E01002392,E05013532,2020,0.0
68592,E01002392,E05013532,2021,0.0
2813,E01002392,E05013564,2011,0.173776
9248,E01002392,E05013564,2012,0.17507899999999998
15687,E01002392,E05013564,2013,0.173228
22129,E01002392,E05013564,2014,0.174803
28575,E01002392,E05013564,2015,0.173228
35011,E01002392,E05013564,2016,0.174803
41451,E01002392,E05013564,2017,0.174803
47891,E01002392,E05013564,2018,0.173228
54334,E01002392,E05013564,2019,0.174528
60780,E01002392,E05013564,2020,0.174528
67228,E01002392,E05013564,2021,0.172956
4168,E01002392,E05013583,2011,0.826224
10604,E01002392,E05013583,2012,0.824921
17043,E01002392,E05013583,2013,0.826772
23485,E01002392,E05013583,2014,0.825197
29923,E01002392,E05013583,2015,0.826772
36359,E01002392,E05013583,2016,0.825197
42799,E01002392,E05013583,2017,0.825197
49241,E01002392,E05013583,2018,0.826772
55659,E01002392,E05013583,2019,0.825472
62106,E01002392,E05013583,2020,0.825472
68554,E01002392,E05013583,2021,0.827044
4135,E01002393,E05013583,2011,1.0
10570,E01002393,E05013583,2012,1.0
17010,E01002393,E05013583,2013,1.0
23452,E01002393,E05013583,2014,1.0
29890,E01002393,E05013583,2015,1.0
36326,E01002393,E05013583,2016,1.0
42769,E01002393,E05013583,2017,1.0
49212,E01002393,E05013583,2018,1.0
55660,E01002393,E05013583,2019,1.0
62107,E01002393,E05013583,2020,1.0
68556,E01002393,E05013583,2021,1.0
4179,E01002394,E05013564,2011,1.0
10615,E01002394,E05013564,2012,1.0
17054,E01002394,E05013564,2013,1.0
23497,E01002394,E05013564,2014,1.0
29935,E01002394,E05013564,2015,1.0
36371,E01002394,E05013564,2016,1.0
42810,E01002394,E05013564,2017,1.0
49192,E01002394,E05013564,2018,1.0
55637,E01002394,E05013564,2019,1.0
62083,E01002394,E05013564,2020,1.0
68536,E01002394,E05013564,2021,1.0
4190,E01002395,E05013564,2011,0.89819
10626,E01002395,E05013564,2012,0.89819
17065,E01002395,E05013564,2013,0.89819
23509,E01002395,E05013564,2014,0.894855
29948,E01002395,E05013564,2015,0.894855
36384,E01002395,E05013564,2016,0.895089
42823,E01002395,E05013564,2017,0.895089
49264,E01002395,E05013564,2018,0.895089
55709,E01002395,E05013564,2019,0.895089
62156,E01002395,E05013564,2020,0.895323
68604,E01002395,E05013564,2021,0.895323
4192,E01002395,E05013583,2011,0.10181
10628,E01002395,E05013583,2012,0.10181
17067,E01002395,E05013583,2013,0.10181
23494,E01002395,E05013583,2014,0.105145
29932,E01002395,E05013583,2015,0.105145
36368,E01002395,E05013583,2016,0.104911
42808,E01002395,E05013583,2017,0.104911
49250,E01002395,E05013583,2018,0.104911
55695,E01002395,E05013583,2019,0.104911
62141,E01002395,E05013583,2020,0.104677
68590,E01002395,E05013583,2021,0.104677
4134,E01002396,E05013564,2011,1.0
10569,E01002396,E05013564,2012,1.0
17009,E01002396,E05013564,2013,1.0
23451,E01002396,E05013564,2014,1.0
29905,E01002396,E05013564,2015,1.0
36340,E01002396,E05013564,2016,1.0
42750,E01002396,E05013564,2017,1.0
49191,E01002396,E05013564,2018,1.0
55636,E01002396,E05013564,2019,1.0
62082,E01002396,E05013564,2020,1.0
68535,E01002396,E05013564,2021,1.0
2756,E01002397,E05013564,2011,1.0
9191,E01002397,E05013564,2012,1.0
15633,E01002397,E05013564,2013,1.0
22077,E01002397,E05013564,2014,1.0
28522,E01002397,E05013564,2015,1.0
34958,E01002397,E05013564,2016,1.0
41397,E01002397,E05013564,2017,1.0
47837,E01002397,E05013564,2018,1.0
54280,E01002397,E05013564,2019,1.0
60726,E01002397,E05013564,2020,1.0
67174,E01002397,E05013564,2021,1.0
2775,E01002398,E05013564,2011,1.0
9210,E01002398,E05013564,2012,1.0
15651,E01002398,E05013564,2013,1.0
22100,E01002398,E05013564,2014,1.0
28545,E01002398,E05013564,2015,1.0
34981,E01002398,E05013564,2016,1.0
41421,E01002398,E05013564,2017,1.0
47861,E01002398,E05013564,2018,1.0
54304,E01002398,E05013564,2019,1.0
60751,E01002398,E05013564,2020,1.0
67199,E01002398,E05013564,2021,1.0
4188,E01002399,E05013564,2011,1.0
10586,E01002399,E05013564,2012,1.0
17025,E01002399,E05013564,2013,1.0
23467,E01002399,E05013564,2014,1.0
29942,E01002399,E05013564,2015,1.0
36379,E01002399,E05013564,2016,1.0
42747,E01002399,E05013564,2017,1.0
49188,E01002399,E05013564,2018,1.0
55633,E01002399,E05013564,2019,1.0
62079,E01002399,E05013564,2020,1.0
68555,E01002399,E05013564,2021,1.0
2820,E01002400,E05013566,2011,0.0
9255,E01002400,E05013566,2012,0.0
15694,E01002400,E05013566,2013,0.0
22136,E01002400,E05013566,2014,0.0
28582,E01002400,E05013566,2015,0.0
35018,E01002400,E05013566,2016,0.0
41458,E01002400,E05013566,2017,0.0
47898,E01002400,E05013566,2018,0.0
54341,E01002400,E05013566,2019,0.0
60787,E01002400,E05013566,2020,0.0
67235,E01002400,E05013566,2021,0.0
2821,E01002400,E05013569,2011,0.0
9256,E01002400,E05013569,2012,0.0
15695,E01002400,E05013569,2013,0.0
22137,E01002400,E05013569,2014,0.0
28583,E01002400,E05013569,2015,0.0
35019,E01002400,E05013569,2016,0.0
41406,E01002400,E05013569,2017,0.0
47846,E01002400,E05013569,2018,0.0
54289,E01002400,E05013569,2019,0.0
60737,E01002400,E05013569,2020,0.0
67185,E01002400,E05013569,2021,0.0
2748,E01002400,E05013582,2011,1.0
9183,E01002400,E05013582,2012,1.0
15626,E01002400,E05013582,2013,1.0
22070,E01002400,E05013582,2014,1.0
28515,E01002400,E05013582,2015,1.0
34951,E01002400,E05013582,2016,1.0
41390,E01002400,E05013582,2017,1.0
47830,E01002400,E05013582,2018,1.0
54273,E01002400,E05013582,2019,1.0
60719,E01002400,E05013582,2020,1.0
67167,E01002400,E05013582,2021,1.0
2769,E01002401,E05013582,2011,1.0
9204,E01002401,E05013582,2012,1.0
15645,E01002401,E05013582,2013,1.0
22080,E01002401,E05013582,2014,1.0
28525,E01002401,E05013582,2015,1.0
34961,E01002401,E05013582,2016,1.0
41402,E01002401,E05013582,2017,1.0
47842,E01002401,E05013582,2018,1.0
54285,E01002401,E05013582,2019,1.0
60730,E01002401,E05013582,2020,1.0
67178,E01002401,E05013582,2021,1.0
2800,E01002402,E05013582,2011,1.0
9235,E01002402,E05013582,2012,1.0
15674,E01002402,E05013582,2013,1.0
22117,E01002402,E05013582,2014,1.0
28564,E01002402,E05013582,2015,1.0
35000,E01002402,E05013582,2016,1.0
41440,E01002402,E05013582,2017,1.0
47867,E01002402,E05013582,2018,1.0
54310,E01002402,E05013582,2019,1.0
60757,E01002402,E05013582,2020,1.0
67205,E01002402,E05013582,2021,1.0
2745,E01002403,E05013582,2011,1.0
9180,E01002403,E05013582,2012,1.0
15624,E01002403,E05013582,2013,1.0
22068,E01002403,E05013582,2014,1.0
28513,E01002403,E05013582,2015,1.0
34949,E01002403,E05013582,2016,1.0
41388,E01002403,E05013582,2017,1.0
47828,E01002403,E05013582,2018,1.0
54271,E01002403,E05013582,2019,1.0
60717,E01002403,E05013582,2020,1.0
67165,E01002403,E05013582,2021,1.0
2782,E01002404,E05013582,2011,1.0
9217,E01002404,E05013582,2012,1.0
15620,E01002404,E05013582,2013,1.0
22063,E01002404,E05013582,2014,1.0
28508,E01002404,E05013582,2015,1.0
34944,E01002404,E05013582,2016,1.0
41383,E01002404,E05013582,2017,1.0
47823,E01002404,E05013582,2018,1.0
54266,E01002404,E05013582,2019,1.0
60712,E01002404,E05013582,2020,1.0
67160,E01002404,E05013582,2021,1.0
2815,E01002405,E05013569,2011,0.144172
9250,E01002405,E05013569,2012,0.139881
15689,E01002405,E05013569,2013,0.139673
22131,E01002405,E05013569,2014,0.139673
28577,E01002405,E05013569,2015,0.14093
35012,E01002405,E05013569,2016,0.140741
41452,E01002405,E05013569,2017,0.141159
47892,E01002405,E05013569,2018,0.140741
54335,E01002405,E05013569,2019,0.140741
60781,E01002405,E05013569,2020,0.140533
67229,E01002405,E05013569,2021,0.140325
2777,E01002405,E05013582,2011,0.855828
9212,E01002405,E05013582,2012,0.860119
15653,E01002405,E05013582,2013,0.860327
22093,E01002405,E05013582,2014,0.860327
28538,E01002405,E05013582,2015,0.85907
34974,E01002405,E05013582,2016,0.859259
41416,E01002405,E05013582,2017,0.858841
47856,E01002405,E05013582,2018,0.859259
54299,E01002405,E05013582,2019,0.859259
60747,E01002405,E05013582,2020,0.859467
67195,E01002405,E05013582,2021,0.859675
2780,E01002406,E05013569,2011,1.0
9215,E01002406,E05013569,2012,1.0
15656,E01002406,E05013569,2013,1.0
22104,E01002406,E05013569,2014,1.0
28549,E01002406,E05013569,2015,1.0
34985,E01002406,E05013569,2016,1.0
41424,E01002406,E05013569,2017,1.0
47866,E01002406,E05013569,2018,1.0
54309,E01002406,E05013569,2019,1.0
60756,E01002406,E05013569,2020,1.0
67204,E01002406,E05013569,2021,1.0
4092,E01002407,E05013569,2011,0.716283
10527,E01002407,E05013569,2012,0.717213
16966,E01002407,E05013569,2013,0.719935
23408,E01002407,E05013569,2014,0.733945
29847,E01002407,E05013569,2015,0.750716
36283,E01002407,E05013569,2016,0.771263
42722,E01002407,E05013569,2017,0.771557
49163,E01002407,E05013569,2018,0.771795
55608,E01002407,E05013569,2019,0.772379
62054,E01002407,E05013569,2020,0.766011
68502,E01002407,E05013569,2021,0.692616
2841,E01002407,E05013576,2011,0.283717
9277,E01002407,E05013576,2012,0.282787
15718,E01002407,E05013576,2013,0.280065
22170,E01002407,E05013576,2014,0.266055
28617,E01002407,E05013576,2015,0.249284
35053,E01002407,E05013576,2016,0.228737
41492,E01002407,E05013576,2017,0.228443
47932,E01002407,E05013576,2018,0.228205
54375,E01002407,E05013576,2019,0.227621
60821,E01002407,E05013576,2020,0.233989
67269,E01002407,E05013576,2021,0.307384
2759,E01002408,E05013566,2011,1.0
9194,E01002408,E05013566,2012,1.0
15636,E01002408,E05013566,2013,1.0
22082,E01002408,E05013566,2014,1.0
28527,E01002408,E05013566,2015,1.0
34963,E01002408,E05013566,2016,1.0
41404,E01002408,E05013566,2017,1.0
47844,E01002408,E05013566,2018,1.0
54287,E01002408,E05013566,2019,1.0
60735,E01002408,E05013566,2020,1.0
67183,E01002408,E05013566,2021,1.0
2751,E01002409,E05013566,2011,1.0
9186,E01002409,E05013566,2012,1.0
15621,E01002409,E05013566,2013,1.0
22064,E01002409,E05013566,2014,1.0
28509,E01002409,E05013566,2015,1.0
34945,E01002409,E05013566,2016,1.0
41384,E01002409,E05013566,2017,1.0
47824,E01002409,E05013566,2018,1.0
54267,E01002409,E05013566,2019,1.0
60713,E01002409,E05013566,2020,1.0
67161,E01002409,E05013566,2021,1.0
2755,E01002410,E05013566,2011,1.0
9190,E01002410,E05013566,2012,1.0
15632,E01002410,E05013566,2013,1.0
22076,E01002410,E05013566,2014,1.0
28521,E01002410,E05013566,2015,1.0
34957,E01002410,E05013566,2016,1.0
41396,E01002410,E05013566,2017,1.0
47836,E01002410,E05013566,2018,1.0
54279,E01002410,E05013566,2019,1.0
60725,E01002410,E05013566,2020,1.0
67173,E01002410,E05013566,2021,1.0
2758,E01002411,E05013566,2011,1.0
9193,E01002411,E05013566,2012,1.0
15635,E01002411,E05013566,2013,1.0
22081,E01002411,E05013566,2014,1.0
28526,E01002411,E05013566,2015,1.0
34962,E01002411,E05013566,2016,1.0
41403,E01002411,E05013566,2017,1.0
47843,E01002411,E05013566,2018,1.0
54286,E01002411,E05013566,2019,1.0
60731,E01002411,E05013566,2020,1.0
67179,E01002411,E05013566,2021,1.0
2816,E01002411,E05013580,2011,0.0
9251,E01002411,E05013580,2012,0.0
15690,E01002411,E05013580,2013,0.0
22132,E01002411,E05013580,2014,0.0
28578,E01002411,E05013580,2015,0.0
35014,E01002411,E05013580,2016,0.0
41454,E01002411,E05013580,2017,0.0
47894,E01002411,E05013580,2018,0.0
54337,E01002411,E05013580,2019,0.0
60783,E01002411,E05013580,2020,0.0
67231,E01002411,E05013580,2021,0.0
2760,E01002412,E05013566,2011,1.0
9195,E01002412,E05013566,2012,1.0
15637,E01002412,E05013566,2013,1.0
22084,E01002412,E05013566,2014,1.0
28529,E01002412,E05013566,2015,1.0
34965,E01002412,E05013566,2016,1.0
41408,E01002412,E05013566,2017,1.0
47848,E01002412,E05013566,2018,1.0
54291,E01002412,E05013566,2019,1.0
60739,E01002412,E05013566,2020,1.0
67187,E01002412,E05013566,2021,1.0
2750,E01002413,E05013566,2011,0.920455
9185,E01002413,E05013566,2012,0.920583
15628,E01002413,E05013566,2013,0.92084
22072,E01002413,E05013566,2014,0.921095
28517,E01002413,E05013566,2015,0.864458
34953,E01002413,E05013566,2016,0.863158
41392,E01002413,E05013566,2017,0.863158
47832,E01002413,E05013566,2018,0.863158
54275,E01002413,E05013566,2019,0.863363
60721,E01002413,E05013566,2020,0.863363
67169,E01002413,E05013566,2021,0.863363
2822,E01002413,E05013584,2011,0.079545
9257,E01002413,E05013584,2012,0.079417
15696,E01002413,E05013584,2013,0.07916
22138,E01002413,E05013584,2014,0.078905
28561,E01002413,E05013584,2015,0.135542
34997,E01002413,E05013584,2016,0.136842
41437,E01002413,E05013584,2017,0.136842
47878,E01002413,E05013584,2018,0.136842
54321,E01002413,E05013584,2019,0.136637
60769,E01002413,E05013584,2020,0.136637
67217,E01002413,E05013584,2021,0.136637
2805,E01002414,E05013566,2011,0.511029
9240,E01002414,E05013566,2012,0.511002
15679,E01002414,E05013566,2013,0.511002
22106,E01002414,E05013566,2014,0.770511
28551,E01002414,E05013566,2015,0.772727
34987,E01002414,E05013566,2016,0.772727
41426,E01002414,E05013566,2017,0.772727
47868,E01002414,E05013566,2018,0.772727
54311,E01002414,E05013566,2019,0.773618
60758,E01002414,E05013566,2020,0.773618
67206,E01002414,E05013566,2021,0.773618
2794,E01002414,E05013572,2011,0.488971
9229,E01002414,E05013572,2012,0.488998
15668,E01002414,E05013572,2013,0.488998
22114,E01002414,E05013572,2014,0.229489
28555,E01002414,E05013572,2015,0.227273
34991,E01002414,E05013572,2016,0.227273
41430,E01002414,E05013572,2017,0.227273
47872,E01002414,E05013572,2018,0.227273
54315,E01002414,E05013572,2019,0.226382
60763,E01002414,E05013572,2020,0.226382
67211,E01002414,E05013572,2021,0.226382
1796,E01002415,E05013567,2011,0.134052
8119,E01002415,E05013567,2012,0.136713
14559,E01002415,E05013567,2013,0.136713
20999,E01002415,E05013567,2014,0.136713
27443,E01002415,E05013567,2015,0.136713
33879,E01002415,E05013567,2016,0.136713
40312,E01002415,E05013567,2017,0.138037
46751,E01002415,E05013567,2018,0.137825
53194,E01002415,E05013567,2019,0.137825
59639,E01002415,E05013567,2020,0.137825
66088,E01002415,E05013567,2021,0.137825
1667,E01002415,E05013579,2011,0.865948
8102,E01002415,E05013579,2012,0.863287
14541,E01002415,E05013579,2013,0.863287
20981,E01002415,E05013579,2014,0.863287
27425,E01002415,E05013579,2015,0.863287
33861,E01002415,E05013579,2016,0.863287
40300,E01002415,E05013579,2017,0.861963
46739,E01002415,E05013579,2018,0.862175
53182,E01002415,E05013579,2019,0.862175
59627,E01002415,E05013579,2020,0.862175
66076,E01002415,E05013579,2021,0.862175
1687,E01002416,E05013579,2011,1.0
8120,E01002416,E05013579,2012,1.0
14560,E01002416,E05013579,2013,1.0
21000,E01002416,E05013579,2014,1.0
27444,E01002416,E05013579,2015,1.0
33880,E01002416,E05013579,2016,1.0
40324,E01002416,E05013579,2017,1.0
46764,E01002416,E05013579,2018,1.0
53207,E01002416,E05013579,2019,1.0
59653,E01002416,E05013579,2020,1.0
66101,E01002416,E05013579,2021,1.0
1678,E01002417,E05013567,2011,1.0
8114,E01002417,E05013567,2012,1.0
14553,E01002417,E05013567,2013,1.0
20993,E01002417,E05013567,2014,1.0
27437,E01002417,E05013567,2015,1.0
33873,E01002417,E05013567,2016,1.0
40318,E01002417,E05013567,2017,1.0
46757,E01002417,E05013567,2018,1.0
53200,E01002417,E05013567,2019,1.0
59645,E01002417,E05013567,2020,1.0
66093,E01002417,E05013567,2021,1.0
1706,E01002418,E05013567,2011,1.0
8142,E01002418,E05013567,2012,1.0
14582,E01002418,E05013567,2013,1.0
21028,E01002418,E05013567,2014,1.0
27472,E01002418,E05013567,2015,1.0
33908,E01002418,E05013567,2016,1.0
40309,E01002418,E05013567,2017,1.0
46748,E01002418,E05013567,2018,1.0
53191,E01002418,E05013567,2019,1.0
59636,E01002418,E05013567,2020,1.0
66085,E01002418,E05013567,2021,1.0
1705,E01002419,E05013567,2011,1.0
8118,E01002419,E05013567,2012,1.0
14558,E01002419,E05013567,2013,1.0
20998,E01002419,E05013567,2014,1.0
27442,E01002419,E05013567,2015,1.0
33878,E01002419,E05013567,2016,1.0
40323,E01002419,E05013567,2017,1.0
46763,E01002419,E05013567,2018,1.0
53206,E01002419,E05013567,2019,1.0
59648,E01002419,E05013567,2020,1.0
66096,E01002419,E05013567,2021,1.0
1672,E01002420,E05013567,2011,1.0
8107,E01002420,E05013567,2012,1.0
14546,E01002420,E05013567,2013,1.0
20986,E01002420,E05013567,2014,1.0
27430,E01002420,E05013567,2015,1.0
33866,E01002420,E05013567,2016,1.0
40305,E01002420,E05013567,2017,1.0
46744,E01002420,E05013567,2018,1.0
53187,E01002420,E05013567,2019,1.0
59632,E01002420,E05013567,2020,1.0
66081,E01002420,E05013567,2021,1.0
1669,E01002421,E05013567,2011,0.773846
8104,E01002421,E05013567,2012,0.773846
14543,E01002421,E05013567,2013,0.774194
20983,E01002421,E05013567,2014,0.774194
27427,E01002421,E05013567,2015,0.774194
33863,E01002421,E05013567,2016,0.774194
40302,E01002421,E05013567,2017,0.774194
46741,E01002421,E05013567,2018,0.774194
53184,E01002421,E05013567,2019,0.774194
59629,E01002421,E05013567,2020,0.774194
66078,E01002421,E05013567,2021,0.774194
1794,E01002421,E05013579,2011,0.226154
8230,E01002421,E05013579,2012,0.226154
14668,E01002421,E05013579,2013,0.225806
21108,E01002421,E05013579,2014,0.225806
27553,E01002421,E05013579,2015,0.225806
33989,E01002421,E05013579,2016,0.225806
40428,E01002421,E05013579,2017,0.225806
46867,E01002421,E05013579,2018,0.225806
53311,E01002421,E05013579,2019,0.225806
59756,E01002421,E05013579,2020,0.225806
66204,E01002421,E05013579,2021,0.225806
2814,E01002422,E05013564,2011,0.0
9249,E01002422,E05013564,2012,0.0
15688,E01002422,E05013564,2013,0.0
22130,E01002422,E05013564,2014,0.0
28576,E01002422,E05013564,2015,0.0
35013,E01002422,E05013564,2016,0.0
41453,E01002422,E05013564,2017,0.0
47893,E01002422,E05013564,2018,0.0
54336,E01002422,E05013564,2019,0.0
60782,E01002422,E05013564,2020,0.0
67230,E01002422,E05013564,2021,0.0
2786,E01002422,E05013565,2011,1.0
9221,E01002422,E05013565,2012,1.0
15661,E01002422,E05013565,2013,1.0
22109,E01002422,E05013565,2014,1.0
28554,E01002422,E05013565,2015,1.0
34990,E01002422,E05013565,2016,1.0
41429,E01002422,E05013565,2017,1.0
47871,E01002422,E05013565,2018,1.0
54314,E01002422,E05013565,2019,1.0
60761,E01002422,E05013565,2020,1.0
67209,E01002422,E05013565,2021,1.0
2808,E01002423,E05013565,2011,1.0
9243,E01002423,E05013565,2012,1.0
15682,E01002423,E05013565,2013,1.0
22124,E01002423,E05013565,2014,1.0
28568,E01002423,E05013565,2015,1.0
35004,E01002423,E05013565,2016,1.0
41444,E01002423,E05013565,2017,1.0
47884,E01002423,E05013565,2018,1.0
54327,E01002423,E05013565,2019,1.0
60775,E01002423,E05013565,2020,1.0
67223,E01002423,E05013565,2021,1.0
2810,E01002424,E05013564,2011,0.585047
9245,E01002424,E05013564,2012,0.586916
15684,E01002424,E05013564,2013,0.586916
22126,E01002424,E05013564,2014,0.594495
28572,E01002424,E05013564,2015,0.595238
35008,E01002424,E05013564,2016,0.595238
41448,E01002424,E05013564,2017,0.595238
47888,E01002424,E05013564,2018,0.595238
54331,E01002424,E05013564,2019,0.595978
60762,E01002424,E05013564,2020,0.59745
67210,E01002424,E05013564,2021,0.59745
2807,E01002424,E05013565,2011,0.414953
9242,E01002424,E05013565,2012,0.413084
15681,E01002424,E05013565,2013,0.413084
22123,E01002424,E05013565,2014,0.405505
28570,E01002424,E05013565,2015,0.404762
35006,E01002424,E05013565,2016,0.404762
41446,E01002424,E05013565,2017,0.404762
47886,E01002424,E05013565,2018,0.404762
54329,E01002424,E05013565,2019,0.404022
60777,E01002424,E05013565,2020,0.40255
67225,E01002424,E05013565,2021,0.40255
2762,E01002425,E05013565,2011,1.0
9197,E01002425,E05013565,2012,1.0
15639,E01002425,E05013565,2013,1.0
22088,E01002425,E05013565,2014,1.0
28533,E01002425,E05013565,2015,1.0
34969,E01002425,E05013565,2016,1.0
41412,E01002425,E05013565,2017,1.0
47852,E01002425,E05013565,2018,1.0
54295,E01002425,E05013565,2019,1.0
60743,E01002425,E05013565,2020,1.0
67191,E01002425,E05013565,2021,1.0
2806,E01002426,E05013564,2011,0.494689
9241,E01002426,E05013564,2012,0.494689
15680,E01002426,E05013564,2013,0.494689
22122,E01002426,E05013564,2014,0.494689
28569,E01002426,E05013564,2015,0.492447
35005,E01002426,E05013564,2016,0.493213
41445,E01002426,E05013564,2017,0.495455
47885,E01002426,E05013564,2018,0.495455
54328,E01002426,E05013564,2019,0.495455
60776,E01002426,E05013564,2020,0.495455
67224,E01002426,E05013564,2021,0.494705
2801,E01002426,E05013565,2011,0.505311
9236,E01002426,E05013565,2012,0.505311
15675,E01002426,E05013565,2013,0.505311
22118,E01002426,E05013565,2014,0.505311
28565,E01002426,E05013565,2015,0.507553
35001,E01002426,E05013565,2016,0.506787
41441,E01002426,E05013565,2017,0.504545
47881,E01002426,E05013565,2018,0.504545
54324,E01002426,E05013565,2019,0.504545
60772,E01002426,E05013565,2020,0.504545
67220,E01002426,E05013565,2021,0.505295
2787,E01002427,E05013565,2011,1.0
9222,E01002427,E05013565,2012,1.0
15622,E01002427,E05013565,2013,1.0
22065,E01002427,E05013565,2014,1.0
28510,E01002427,E05013565,2015,1.0
34946,E01002427,E05013565,2016,1.0
41385,E01002427,E05013565,2017,1.0
47825,E01002427,E05013565,2018,1.0
54268,E01002427,E05013565,2019,1.0
60714,E01002427,E05013565,2020,1.0
67162,E01002427,E05013565,2021,1.0
2778,E01002428,E05013565,2011,1.0
9213,E01002428,E05013565,2012,1.0
15654,E01002428,E05013565,2013,1.0
22102,E01002428,E05013565,2014,1.0
28547,E01002428,E05013565,2015,1.0
34983,E01002428,E05013565,2016,1.0
41423,E01002428,E05013565,2017,1.0
47863,E01002428,E05013565,2018,1.0
54306,E01002428,E05013565,2019,1.0
60753,E01002428,E05013565,2020,1.0
67201,E01002428,E05013565,2021,1.0
2773,E01002429,E05013565,2011,1.0
9208,E01002429,E05013565,2012,1.0
15649,E01002429,E05013565,2013,1.0
22099,E01002429,E05013565,2014,1.0
28544,E01002429,E05013565,2015,1.0
34980,E01002429,E05013565,2016,1.0
41420,E01002429,E05013565,2017,1.0
47860,E01002429,E05013565,2018,1.0
54303,E01002429,E05013565,2019,1.0
60750,E01002429,E05013565,2020,1.0
67198,E01002429,E05013565,2021,1.0
1787,E01002430,E05013577,2011,1.0
8223,E01002430,E05013577,2012,1.0
14662,E01002430,E05013577,2013,1.0
21103,E01002430,E05013577,2014,1.0
27548,E01002430,E05013577,2015,1.0
33984,E01002430,E05013577,2016,1.0
40423,E01002430,E05013577,2017,1.0
46862,E01002430,E05013577,2018,1.0
53305,E01002430,E05013577,2019,1.0
59750,E01002430,E05013577,2020,1.0
66198,E01002430,E05013577,2021,1.0
1708,E01002431,E05013567,2011,1.0
8144,E01002431,E05013567,2012,1.0
14584,E01002431,E05013567,2013,1.0
21030,E01002431,E05013567,2014,1.0
27474,E01002431,E05013567,2015,1.0
33910,E01002431,E05013567,2016,1.0
40351,E01002431,E05013567,2017,1.0
46790,E01002431,E05013567,2018,1.0
53233,E01002431,E05013567,2019,1.0
59680,E01002431,E05013567,2020,1.0
66131,E01002431,E05013567,2021,1.0
1775,E01002432,E05013567,2011,1.0
8210,E01002432,E05013567,2012,1.0
14648,E01002432,E05013567,2013,1.0
21006,E01002432,E05013567,2014,1.0
27450,E01002432,E05013567,2015,1.0
33886,E01002432,E05013567,2016,1.0
40329,E01002432,E05013567,2017,1.0
46768,E01002432,E05013567,2018,1.0
53211,E01002432,E05013567,2019,1.0
59649,E01002432,E05013567,2020,1.0
66097,E01002432,E05013567,2021,1.0
1666,E01002433,E05013567,2011,0.862764
8101,E01002433,E05013567,2012,0.862764
14540,E01002433,E05013567,2013,0.861244
20980,E01002433,E05013567,2014,0.862394
27424,E01002433,E05013567,2015,0.862264
33860,E01002433,E05013567,2016,0.862264
40299,E01002433,E05013567,2017,0.862264
46738,E01002433,E05013567,2018,0.862264
53181,E01002433,E05013567,2019,0.862394
59626,E01002433,E05013567,2020,0.862524
66075,E01002433,E05013567,2021,0.862653
1788,E01002433,E05013577,2011,0.137236
8224,E01002433,E05013577,2012,0.137236
14655,E01002433,E05013577,2013,0.138756
21096,E01002433,E05013577,2014,0.137606
27541,E01002433,E05013577,2015,0.137736
33977,E01002433,E05013577,2016,0.137736
40416,E01002433,E05013577,2017,0.137736
46855,E01002433,E05013577,2018,0.137736
53298,E01002433,E05013577,2019,0.137606
59743,E01002433,E05013577,2020,0.137476
66191,E01002433,E05013577,2021,0.137347
6219,E01002434,E05013577,2011,1.0
12657,E01002434,E05013577,2012,1.0
19097,E01002434,E05013577,2013,1.0
25542,E01002434,E05013577,2014,1.0
31978,E01002434,E05013577,2015,1.0
38415,E01002434,E05013577,2016,1.0
44855,E01002434,E05013577,2017,1.0
51296,E01002434,E05013577,2018,1.0
57742,E01002434,E05013577,2019,1.0
64189,E01002434,E05013577,2020,1.0
70638,E01002434,E05013577,2021,1.0
1805,E01002435,E05013567,2011,0.0
8240,E01002435,E05013567,2012,0.0
14679,E01002435,E05013567,2013,0.0
21119,E01002435,E05013567,2014,0.0
27563,E01002435,E05013567,2015,0.0
33999,E01002435,E05013567,2016,0.0
40438,E01002435,E05013567,2017,0.0
46877,E01002435,E05013567,2018,0.0
53320,E01002435,E05013567,2019,0.0
59765,E01002435,E05013567,2020,0.0
66213,E01002435,E05013567,2021,0.0
1707,E01002435,E05013577,2011,1.0
8143,E01002435,E05013577,2012,1.0
14583,E01002435,E05013577,2013,1.0
21029,E01002435,E05013577,2014,1.0
27473,E01002435,E05013577,2015,1.0
33909,E01002435,E05013577,2016,1.0
40350,E01002435,E05013577,2017,1.0
46789,E01002435,E05013577,2018,1.0
53232,E01002435,E05013577,2019,1.0
59679,E01002435,E05013577,2020,1.0
66130,E01002435,E05013577,2021,1.0
1728,E01002436,E05013567,2011,0.810541
