index,LSOA11CD,msoa21cd,year,weight
42067,E01001265,E02000243,2019,1.0
46924,E01001265,E02000243,2020,1.0
51788,E01001265,E02000243,2021,1.0
3160,E01001266,E02000243,2011,1.0
8035,E01001266,E02000243,2012,1.0
12899,E01001266,E02000243,2013,1.0
17765,E01001266,E02000243,2014,1.0
22629,E01001266,E02000243,2015,1.0
27489,E01001266,E02000243,2016,1.0
32349,E01001266,E02000243,2017,1.0
37210,E01001266,E02000243,2018,1.0
42073,E01001266,E02000243,2019,1.0
46930,E01001266,E02000243,2020,1.0
51745,E01001266,E02000243,2021,1.0
3125,E01001267,E02000243,2011,1.0
7997,E01001267,E02000243,2012,1.0
12862,E01001267,E02000243,2013,1.0
17728,E01001267,E02000243,2014,1.0
22593,E01001267,E02000243,2015,1.0
27453,E01001267,E02000243,2016,1.0
32316,E01001267,E02000243,2017,1.0
37178,E01001267,E02000243,2018,1.0
42040,E01001267,E02000243,2019,1.0
46898,E01001267,E02000243,2020,1.0
51764,E01001267,E02000243,2021,1.0
3162,E01001268,E02000249,2011,1.0
8037,E01001268,E02000249,2012,1.0
12901,E01001268,E02000249,2013,1.0
17767,E01001268,E02000249,2014,1.0
22631,E01001268,E02000249,2015,1.0
27491,E01001268,E02000249,2016,1.0
32351,E01001268,E02000249,2017,1.0
37212,E01001268,E02000249,2018,1.0
42075,E01001268,E02000249,2019,1.0
46932,E01001268,E02000249,2020,1.0
51795,E01001268,E02000249,2021,1.0
1334,E01001269,E02000238,2011,1.0
6206,E01001269,E02000238,2012,1.0
11071,E01001269,E02000238,2013,1.0
15942,E01001269,E02000238,2014,1.0
20808,E01001269,E02000238,2015,1.0
25668,E01001269,E02000238,2016,1.0
30528,E01001269,E02000238,2017,1.0
35388,E01001269,E02000238,2018,1.0
40250,E01001269,E02000238,2019,1.0
45107,E01001269,E02000238,2020,1.0
49972,E01001269,E02000238,2021,1.0
3161,E01001270,E02000241,2011,1.0
8036,E01001270,E02000241,2012,1.0
12900,E01001270,E02000241,2013,1.0
17766,E01001270,E02000241,2014,1.0
22630,E01001270,E02000241,2015,1.0
27490,E01001270,E02000241,2016,1.0
32350,E01001270,E02000241,2017,1.0
37211,E01001270,E02000241,2018,1.0
42074,E01001270,E02000241,2019,1.0
46931,E01001270,E02000241,2020,1.0
51794,E01001270,E02000241,2021,1.0
1327,E01001271,E02000238,2011,1.0
6199,E01001271,E02000238,2012,1.0
11065,E01001271,E02000238,2013,1.0
15937,E01001271,E02000238,2014,1.0
20803,E01001271,E02000238,2015,1.0
25663,E01001271,E02000238,2016,1.0
30523,E01001271,E02000238,2017,1.0
35383,E01001271,E02000238,2018,1.0
40245,E01001271,E02000238,2019,1.0
45103,E01001271,E02000238,2020,1.0
49968,E01001271,E02000238,2021,1.0
3149,E01001272,E02000243,2011,1.0
8023,E01001272,E02000243,2012,1.0
12888,E01001272,E02000243,2013,1.0
17754,E01001272,E02000243,2014,1.0
22618,E01001272,E02000243,2015,1.0
27477,E01001272,E02000243,2016,1.0
32339,E01001272,E02000243,2017,1.0
37200,E01001272,E02000243,2018,1.0
42063,E01001272,E02000243,2019,1.0
46920,E01001272,E02000243,2020,1.0
51784,E01001272,E02000243,2021,1.0
4759,E01001273,E02006968,2011,1.0
9632,E01001273,E02006968,2012,1.0
14495,E01001273,E02006968,2013,1.0
19361,E01001273,E02006968,2014,1.0
24227,E01001273,E02006968,2015,1.0
29086,E01001273,E02006968,2016,1.0
33945,E01001273,E02006968,2017,1.0
38804,E01001273,E02006968,2018,1.0
43666,E01001273,E02006968,2019,1.0
48525,E01001273,E02006968,2020,1.0
53387,E01001273,E02006968,2021,1.0
4757,E01001274,E02006968,2011,1.0
9630,E01001274,E02006968,2012,1.0
14493,E01001274,E02006968,2013,1.0
19359,E01001274,E02006968,2014,1.0
24225,E01001274,E02006968,2015,1.0
29084,E01001274,E02006968,2016,1.0
33943,E01001274,E02006968,2017,1.0
38802,E01001274,E02006968,2018,1.0
43664,E01001274,E02006968,2019,1.0
48522,E01001274,E02006968,2020,1.0
53384,E01001274,E02006968,2021,1.0
4774,E01001275,E02006968,2011,1.0
9647,E01001275,E02006968,2012,1.0
14509,E01001275,E02006968,2013,1.0
19375,E01001275,E02006968,2014,1.0
24241,E01001275,E02006968,2015,1.0
29100,E01001275,E02006968,2016,1.0
33959,E01001275,E02006968,2017,1.0
38818,E01001275,E02006968,2018,1.0
43680,E01001275,E02006968,2019,1.0
48539,E01001275,E02006968,2020,1.0
53401,E01001275,E02006968,2021,1.0
4778,E01001276,E02000248,2011,1.0
9651,E01001276,E02000248,2012,1.0
14514,E01001276,E02000248,2013,1.0
19380,E01001276,E02000248,2014,1.0
24246,E01001276,E02000248,2015,1.0
29105,E01001276,E02000248,2016,1.0
33964,E01001276,E02000248,2017,1.0
38823,E01001276,E02000248,2018,1.0
43685,E01001276,E02000248,2019,1.0
48542,E01001276,E02000248,2020,1.0
53404,E01001276,E02000248,2021,1.0
4725,E01001277,E02000248,2011,1.0
9598,E01001277,E02000248,2012,1.0
14461,E01001277,E02000248,2013,1.0
19327,E01001277,E02000248,2014,1.0
24193,E01001277,E02000248,2015,1.0
29053,E01001277,E02000248,2016,1.0
33912,E01001277,E02000248,2017,1.0
38771,E01001277,E02000248,2018,1.0
43633,E01001277,E02000248,2019,1.0
48490,E01001277,E02000248,2020,1.0
53352,E01001277,E02000248,2021,1.0
4776,E01001278,E02000248,2011,1.0
9649,E01001278,E02000248,2012,1.0
14511,E01001278,E02000248,2013,1.0
19377,E01001278,E02000248,2014,1.0
24243,E01001278,E02000248,2015,1.0
29102,E01001278,E02000248,2016,1.0
33961,E01001278,E02000248,2017,1.0
38820,E01001278,E02000248,2018,1.0
43682,E01001278,E02000248,2019,1.0
48523,E01001278,E02000248,2020,1.0
53385,E01001278,E02000248,2021,1.0
4785,E01001279,E02000250,2011,1.0
9658,E01001279,E02000250,2012,1.0
14521,E01001279,E02000250,2013,1.0
19387,E01001279,E02000250,2014,1.0
24253,E01001279,E02000250,2015,1.0
29112,E01001279,E02000250,2016,1.0
33971,E01001279,E02000250,2017,1.0
38830,E01001279,E02000250,2018,1.0
43692,E01001279,E02000250,2019,1.0
48551,E01001279,E02000250,2020,1.0
53413,E01001279,E02000250,2021,1.0
4772,E01001280,E02000248,2011,1.0
9645,E01001280,E02000248,2012,1.0
14507,E01001280,E02000248,2013,1.0
19373,E01001280,E02000248,2014,1.0
24239,E01001280,E02000248,2015,1.0
29098,E01001280,E02000248,2016,1.0
33957,E01001280,E02000248,2017,1.0
38816,E01001280,E02000248,2018,1.0
43678,E01001280,E02000248,2019,1.0
48537,E01001280,E02000248,2020,1.0
53399,E01001280,E02000248,2021,1.0
4771,E01001281,E02000250,2011,1.0
9644,E01001281,E02000250,2012,1.0
14506,E01001281,E02000250,2013,1.0
19372,E01001281,E02000250,2014,1.0
24238,E01001281,E02000250,2015,1.0
29097,E01001281,E02000250,2016,1.0
33956,E01001281,E02000250,2017,1.0
38815,E01001281,E02000250,2018,1.0
43677,E01001281,E02000250,2019,1.0
48536,E01001281,E02000250,2020,1.0
53398,E01001281,E02000250,2021,1.0
4727,E01001282,E02000253,2011,1.0
9600,E01001282,E02000253,2012,1.0
14463,E01001282,E02000253,2013,1.0
19329,E01001282,E02000253,2014,1.0
24195,E01001282,E02000253,2015,1.0
29055,E01001282,E02000253,2016,1.0
33914,E01001282,E02000253,2017,1.0
38773,E01001282,E02000253,2018,1.0
43635,E01001282,E02000253,2019,1.0
48492,E01001282,E02000253,2020,1.0
53354,E01001282,E02000253,2021,1.0
3182,E01001283,E02000253,2011,1.0
8054,E01001283,E02000253,2012,1.0
12918,E01001283,E02000253,2013,1.0
17784,E01001283,E02000253,2014,1.0
22649,E01001283,E02000253,2015,1.0
27509,E01001283,E02000253,2016,1.0
32368,E01001283,E02000253,2017,1.0
37228,E01001283,E02000253,2018,1.0
42090,E01001283,E02000253,2019,1.0
46948,E01001283,E02000253,2020,1.0
51810,E01001283,E02000253,2021,1.0
3121,E01001284,E02000259,2011,1.0
7993,E01001284,E02000259,2012,1.0
12858,E01001284,E02000259,2013,1.0
17724,E01001284,E02000259,2014,1.0
22589,E01001284,E02000259,2015,1.0
27449,E01001284,E02000259,2016,1.0
32312,E01001284,E02000259,2017,1.0
37174,E01001284,E02000259,2018,1.0
42036,E01001284,E02000259,2019,1.0
46894,E01001284,E02000259,2020,1.0
51761,E01001284,E02000259,2021,1.0
4773,E01001285,E02000253,2011,1.0
9646,E01001285,E02000253,2012,1.0
14508,E01001285,E02000253,2013,1.0
19374,E01001285,E02000253,2014,1.0
24240,E01001285,E02000253,2015,1.0
29099,E01001285,E02000253,2016,1.0
33958,E01001285,E02000253,2017,1.0
38817,E01001285,E02000253,2018,1.0
43679,E01001285,E02000253,2019,1.0
48538,E01001285,E02000253,2020,1.0
53400,E01001285,E02000253,2021,1.0
4788,E01001286,E02000253,2011,1.0
9661,E01001286,E02000253,2012,1.0
14524,E01001286,E02000253,2013,1.0
19390,E01001286,E02000253,2014,1.0
24256,E01001286,E02000253,2015,1.0
29117,E01001286,E02000253,2016,1.0
33976,E01001286,E02000253,2017,1.0
38835,E01001286,E02000253,2018,1.0
43697,E01001286,E02000253,2019,1.0
48555,E01001286,E02000253,2020,1.0
53415,E01001286,E02000253,2021,1.0
3168,E01001287,E02000253,2011,1.0
8041,E01001287,E02000253,2012,1.0
12905,E01001287,E02000253,2013,1.0
17771,E01001287,E02000253,2014,1.0
22635,E01001287,E02000253,2015,1.0
27495,E01001287,E02000253,2016,1.0
32355,E01001287,E02000253,2017,1.0
37216,E01001287,E02000253,2018,1.0
42078,E01001287,E02000253,2019,1.0
46935,E01001287,E02000253,2020,1.0
51798,E01001287,E02000253,2021,1.0
4760,E01001288,E02000259,2011,1.0
9633,E01001288,E02000259,2012,1.0
14496,E01001288,E02000259,2013,1.0
19362,E01001288,E02000259,2014,1.0
24228,E01001288,E02000259,2015,1.0
29087,E01001288,E02000259,2016,1.0
33946,E01001288,E02000259,2017,1.0
38805,E01001288,E02000259,2018,1.0
43667,E01001288,E02000259,2019,1.0
48526,E01001288,E02000259,2020,1.0
53388,E01001288,E02000259,2021,1.0
4752,E01001289,E02000259,2011,1.0
9625,E01001289,E02000259,2012,1.0
14488,E01001289,E02000259,2013,1.0
19354,E01001289,E02000259,2014,1.0
24220,E01001289,E02000259,2015,1.0
29079,E01001289,E02000259,2016,1.0
33938,E01001289,E02000259,2017,1.0
38797,E01001289,E02000259,2018,1.0
43659,E01001289,E02000259,2019,1.0
48517,E01001289,E02000259,2020,1.0
53379,E01001289,E02000259,2021,1.0
3173,E01001290,E02000259,2011,1.0
8046,E01001290,E02000259,2012,1.0
12910,E01001290,E02000259,2013,1.0
17777,E01001290,E02000259,2014,1.0
22641,E01001290,E02000259,2015,1.0
27501,E01001290,E02000259,2016,1.0
32360,E01001290,E02000259,2017,1.0
37221,E01001290,E02000259,2018,1.0
42083,E01001290,E02000259,2019,1.0
46940,E01001290,E02000259,2020,1.0
51803,E01001290,E02000259,2021,1.0
3129,E01001291,E02000251,2011,1.0
8001,E01001291,E02000251,2012,1.0
12866,E01001291,E02000251,2013,1.0
17732,E01001291,E02000251,2014,1.0
22597,E01001291,E02000251,2015,1.0
27457,E01001291,E02000251,2016,1.0
32320,E01001291,E02000251,2017,1.0
37182,E01001291,E02000251,2018,1.0
42044,E01001291,E02000251,2019,1.0
46902,E01001291,E02000251,2020,1.0
51746,E01001291,E02000251,2021,1.0
3122,E01001292,E02000251,2011,1.0
7994,E01001292,E02000251,2012,1.0
12859,E01001292,E02000251,2013,1.0
17725,E01001292,E02000251,2014,1.0
22590,E01001292,E02000251,2015,1.0
27450,E01001292,E02000251,2016,1.0
32313,E01001292,E02000251,2017,1.0
37175,E01001292,E02000251,2018,1.0
42037,E01001292,E02000251,2019,1.0
46895,E01001292,E02000251,2020,1.0
51762,E01001292,E02000251,2021,1.0
3148,E01001293,E02000251,2011,1.0
8022,E01001293,E02000251,2012,1.0
12887,E01001293,E02000251,2013,1.0
17753,E01001293,E02000251,2014,1.0
22617,E01001293,E02000251,2015,1.0
27476,E01001293,E02000251,2016,1.0
32338,E01001293,E02000251,2017,1.0
37199,E01001293,E02000251,2018,1.0
42062,E01001293,E02000251,2019,1.0
46919,E01001293,E02000251,2020,1.0
51783,E01001293,E02000251,2021,1.0
3126,E01001294,E02000254,2011,1.0
7998,E01001294,E02000254,2012,1.0
12863,E01001294,E02000254,2013,1.0
17729,E01001294,E02000254,2014,1.0
22594,E01001294,E02000254,2015,1.0
27454,E01001294,E02000254,2016,1.0
32317,E01001294,E02000254,2017,1.0
37179,E01001294,E02000254,2018,1.0
42041,E01001294,E02000254,2019,1.0
46899,E01001294,E02000254,2020,1.0
51765,E01001294,E02000254,2021,1.0
3147,E01001295,E02000254,2011,1.0
8021,E01001295,E02000254,2012,1.0
12886,E01001295,E02000254,2013,1.0
17752,E01001295,E02000254,2014,1.0
22616,E01001295,E02000254,2015,1.0
27475,E01001295,E02000254,2016,1.0
32337,E01001295,E02000254,2017,1.0
37198,E01001295,E02000254,2018,1.0
42061,E01001295,E02000254,2019,1.0
46918,E01001295,E02000254,2020,1.0
51782,E01001295,E02000254,2021,1.0
3150,E01001296,E02000254,2011,1.0
8024,E01001296,E02000254,2012,1.0
12857,E01001296,E02000254,2013,1.0
17723,E01001296,E02000254,2014,1.0
22588,E01001296,E02000254,2015,1.0
27448,E01001296,E02000254,2016,1.0
32307,E01001296,E02000254,2017,1.0
37167,E01001296,E02000254,2018,1.0
42029,E01001296,E02000254,2019,1.0
46886,E01001296,E02000254,2020,1.0
51754,E01001296,E02000254,2021,1.0
3135,E01001297,E02000254,2011,1.0
8007,E01001297,E02000254,2012,1.0
12872,E01001297,E02000254,2013,1.0
17738,E01001297,E02000254,2014,1.0
22603,E01001297,E02000254,2015,1.0
27463,E01001297,E02000254,2016,1.0
32326,E01001297,E02000254,2017,1.0
37188,E01001297,E02000254,2018,1.0
42050,E01001297,E02000254,2019,1.0
46908,E01001297,E02000254,2020,1.0
51771,E01001297,E02000254,2021,1.0
3120,E01001298,E02000254,2011,1.0
7992,E01001298,E02000254,2012,1.0
12856,E01001298,E02000254,2013,1.0
17722,E01001298,E02000254,2014,1.0
22587,E01001298,E02000254,2015,1.0
27447,E01001298,E02000254,2016,1.0
32306,E01001298,E02000254,2017,1.0
37166,E01001298,E02000254,2018,1.0
42028,E01001298,E02000254,2019,1.0
46885,E01001298,E02000254,2020,1.0
51753,E01001298,E02000254,2021,1.0
1426,E01001299,E02000272,2011,1.0
6299,E01001299,E02000272,2012,1.0
11137,E01001299,E02000272,2013,1.0
16003,E01001299,E02000272,2014,1.0
20868,E01001299,E02000272,2015,1.0
25729,E01001299,E02000272,2016,1.0
30588,E01001299,E02000272,2017,1.0
35448,E01001299,E02000272,2018,1.0
40310,E01001299,E02000272,2019,1.0
45167,E01001299,E02000272,2020,1.0
50029,E01001299,E02000272,2021,1.0
1425,E01001300,E02000276,2011,1.0
6298,E01001300,E02000276,2012,1.0
11164,E01001300,E02000276,2013,1.0
16032,E01001300,E02000276,2014,1.0
20897,E01001300,E02000276,2015,1.0
25759,E01001300,E02000276,2016,1.0
30618,E01001300,E02000276,2017,1.0
35478,E01001300,E02000276,2018,1.0
40340,E01001300,E02000276,2019,1.0
45197,E01001300,E02000276,2020,1.0
50059,E01001300,E02000276,2021,1.0
1393,E01001301,E02000276,2011,1.0
6265,E01001301,E02000276,2012,1.0
11130,E01001301,E02000276,2013,1.0
15996,E01001301,E02000276,2014,1.0
20861,E01001301,E02000276,2015,1.0
25722,E01001301,E02000276,2016,1.0
30581,E01001301,E02000276,2017,1.0
35441,E01001301,E02000276,2018,1.0
40303,E01001301,E02000276,2019,1.0
45160,E01001301,E02000276,2020,1.0
50022,E01001301,E02000276,2021,1.0
1399,E01001302,E02000276,2011,1.0
6271,E01001302,E02000276,2012,1.0
11136,E01001302,E02000276,2013,1.0
16002,E01001302,E02000276,2014,1.0
20867,E01001302,E02000276,2015,1.0
25728,E01001302,E02000276,2016,1.0
30587,E01001302,E02000276,2017,1.0
35447,E01001302,E02000276,2018,1.0
40309,E01001302,E02000276,2019,1.0
45166,E01001302,E02000276,2020,1.0
50028,E01001302,E02000276,2021,1.0
1386,E01001303,E02000269,2011,1.0
6258,E01001303,E02000269,2012,1.0
11123,E01001303,E02000269,2013,1.0
15989,E01001303,E02000269,2014,1.0
20854,E01001303,E02000269,2015,1.0
25715,E01001303,E02000269,2016,1.0
30574,E01001303,E02000269,2017,1.0
35434,E01001303,E02000269,2018,1.0
40296,E01001303,E02000269,2019,1.0
45153,E01001303,E02000269,2020,1.0
50015,E01001303,E02000269,2021,1.0
1387,E01001304,E02000276,2011,1.0
6259,E01001304,E02000276,2012,1.0
11124,E01001304,E02000276,2013,1.0
15990,E01001304,E02000276,2014,1.0
20855,E01001304,E02000276,2015,1.0
25716,E01001304,E02000276,2016,1.0
30575,E01001304,E02000276,2017,1.0
35435,E01001304,E02000276,2018,1.0
40297,E01001304,E02000276,2019,1.0
45154,E01001304,E02000276,2020,1.0
50016,E01001304,E02000276,2021,1.0
1433,E01001305,E02000272,2011,1.0
6305,E01001305,E02000272,2012,1.0
11170,E01001305,E02000272,2013,1.0
16038,E01001305,E02000272,2014,1.0
20903,E01001305,E02000272,2015,1.0
25765,E01001305,E02000272,2016,1.0
30624,E01001305,E02000272,2017,1.0
35484,E01001305,E02000272,2018,1.0
40346,E01001305,E02000272,2019,1.0
45203,E01001305,E02000272,2020,1.0
50065,E01001305,E02000272,2021,1.0
1398,E01001306,E02000272,2011,1.0
6270,E01001306,E02000272,2012,1.0
11135,E01001306,E02000272,2013,1.0
16001,E01001306,E02000272,2014,1.0
20866,E01001306,E02000272,2015,1.0
25727,E01001306,E02000272,2016,1.0
30586,E01001306,E02000272,2017,1.0
35446,E01001306,E02000272,2018,1.0
40308,E01001306,E02000272,2019,1.0
45165,E01001306,E02000272,2020,1.0
50027,E01001306,E02000272,2021,1.0
4753,E01001307,E02000239,2011,1.0
9626,E01001307,E02000239,2012,1.0
14489,E01001307,E02000239,2013,1.0
19355,E01001307,E02000239,2014,1.0
24221,E01001307,E02000239,2015,1.0
29080,E01001307,E02000239,2016,1.0
33939,E01001307,E02000239,2017,1.0
38798,E01001307,E02000239,2018,1.0
43660,E01001307,E02000239,2019,1.0
48518,E01001307,E02000239,2020,1.0
53380,E01001307,E02000239,2021,1.0
4758,E01001308,E02000239,2011,1.0
9631,E01001308,E02000239,2012,1.0
14494,E01001308,E02000239,2013,1.0
19360,E01001308,E02000239,2014,1.0
24226,E01001308,E02000239,2015,1.0
29085,E01001308,E02000239,2016,1.0
33944,E01001308,E02000239,2017,1.0
38803,E01001308,E02000239,2018,1.0
43665,E01001308,E02000239,2019,1.0
48524,E01001308,E02000239,2020,1.0
53386,E01001308,E02000239,2021,1.0
1299,E01001309,E02000238,2011,1.0
6173,E01001309,E02000238,2012,1.0
11033,E01001309,E02000238,2013,1.0
15899,E01001309,E02000238,2014,1.0
20764,E01001309,E02000238,2015,1.0
25624,E01001309,E02000238,2016,1.0
30488,E01001309,E02000238,2017,1.0
35349,E01001309,E02000238,2018,1.0
40211,E01001309,E02000238,2019,1.0
45070,E01001309,E02000238,2020,1.0
49932,E01001309,E02000238,2021,1.0
1294,E01001310,E02000238,2011,1.0
6167,E01001310,E02000238,2012,1.0
11032,E01001310,E02000238,2013,1.0
15898,E01001310,E02000238,2014,1.0
20763,E01001310,E02000238,2015,1.0
25623,E01001310,E02000238,2016,1.0
30487,E01001310,E02000238,2017,1.0
35348,E01001310,E02000238,2018,1.0
40210,E01001310,E02000238,2019,1.0
45069,E01001310,E02000238,2020,1.0
49931,E01001310,E02000238,2021,1.0
1304,E01001311,E02000238,2011,1.0
6177,E01001311,E02000238,2012,1.0
11043,E01001311,E02000238,2013,1.0
15915,E01001311,E02000238,2014,1.0
20780,E01001311,E02000238,2015,1.0
25640,E01001311,E02000238,2016,1.0
30501,E01001311,E02000238,2017,1.0
35361,E01001311,E02000238,2018,1.0
40223,E01001311,E02000238,2019,1.0
45082,E01001311,E02000238,2020,1.0
49949,E01001311,E02000238,2021,1.0
4775,E01001312,E02000239,2011,1.0
9648,E01001312,E02000239,2012,1.0
14510,E01001312,E02000239,2013,1.0
19376,E01001312,E02000239,2014,1.0
24242,E01001312,E02000239,2015,1.0
29101,E01001312,E02000239,2016,1.0
33960,E01001312,E02000239,2017,1.0
38819,E01001312,E02000239,2018,1.0
43681,E01001312,E02000239,2019,1.0
48540,E01001312,E02000239,2020,1.0
53402,E01001312,E02000239,2021,1.0
4793,E01001313,E02000239,2011,1.0
9666,E01001313,E02000239,2012,1.0
14529,E01001313,E02000239,2013,1.0
19395,E01001313,E02000239,2014,1.0
24261,E01001313,E02000239,2015,1.0
29121,E01001313,E02000239,2016,1.0
33980,E01001313,E02000239,2017,1.0
38839,E01001313,E02000239,2018,1.0
43701,E01001313,E02000239,2019,1.0
48558,E01001313,E02000239,2020,1.0
53420,E01001313,E02000239,2021,1.0
4790,E01001314,E02000239,2011,1.0
9663,E01001314,E02000239,2012,1.0
14526,E01001314,E02000239,2013,1.0
19392,E01001314,E02000239,2014,1.0
24258,E01001314,E02000239,2015,1.0
29116,E01001314,E02000239,2016,1.0
33975,E01001314,E02000239,2017,1.0
38834,E01001314,E02000239,2018,1.0
43696,E01001314,E02000239,2019,1.0
48554,E01001314,E02000239,2020,1.0
53417,E01001314,E02000239,2021,1.0
1340,E01001315,E02000240,2011,1.0
6212,E01001315,E02000240,2012,1.0
11077,E01001315,E02000240,2013,1.0
15947,E01001315,E02000240,2014,1.0
20814,E01001315,E02000240,2015,1.0
25674,E01001315,E02000240,2016,1.0
30536,E01001315,E02000240,2017,1.0
35396,E01001315,E02000240,2018,1.0
40258,E01001315,E02000240,2019,1.0
45115,E01001315,E02000240,2020,1.0
49979,E01001315,E02000240,2021,1.0
1326,E01001316,E02000240,2011,1.0
6198,E01001316,E02000240,2012,1.0
11064,E01001316,E02000240,2013,1.0
15936,E01001316,E02000240,2014,1.0
20802,E01001316,E02000240,2015,1.0
25662,E01001316,E02000240,2016,1.0
30522,E01001316,E02000240,2017,1.0
35382,E01001316,E02000240,2018,1.0
40244,E01001316,E02000240,2019,1.0
45102,E01001316,E02000240,2020,1.0
49967,E01001316,E02000240,2021,1.0
1289,E01001317,E02000240,2011,1.0
6161,E01001317,E02000240,2012,1.0
11026,E01001317,E02000240,2013,1.0
15892,E01001317,E02000240,2014,1.0
20757,E01001317,E02000240,2015,1.0
25617,E01001317,E02000240,2016,1.0
30481,E01001317,E02000240,2017,1.0
35341,E01001317,E02000240,2018,1.0
40203,E01001317,E02000240,2019,1.0
45060,E01001317,E02000240,2020,1.0
49923,E01001317,E02000240,2021,1.0
1290,E01001318,E02000240,2011,1.0
6162,E01001318,E02000240,2012,1.0
11027,E01001318,E02000240,2013,1.0
15893,E01001318,E02000240,2014,1.0
20758,E01001318,E02000240,2015,1.0
25618,E01001318,E02000240,2016,1.0
30482,E01001318,E02000240,2017,1.0
35342,E01001318,E02000240,2018,1.0
40204,E01001318,E02000240,2019,1.0
45061,E01001318,E02000240,2020,1.0
49908,E01001318,E02000240,2021,1.0
3180,E01001319,E02000241,2011,1.0
8052,E01001319,E02000241,2012,1.0
12916,E01001319,E02000241,2013,1.0
17783,E01001319,E02000241,2014,1.0
22648,E01001319,E02000241,2015,1.0
27505,E01001319,E02000241,2016,1.0
32364,E01001319,E02000241,2017,1.0
37224,E01001319,E02000241,2018,1.0
42086,E01001319,E02000241,2019,1.0
46943,E01001319,E02000241,2020,1.0
51805,E01001319,E02000241,2021,1.0
1339,E01001320,E02000240,2011,1.0
6211,E01001320,E02000240,2012,1.0
11076,E01001320,E02000240,2013,1.0
15946,E01001320,E02000240,2014,1.0
20813,E01001320,E02000240,2015,1.0
25673,E01001320,E02000240,2016,1.0
30535,E01001320,E02000240,2017,1.0
35395,E01001320,E02000240,2018,1.0
40257,E01001320,E02000240,2019,1.0
45114,E01001320,E02000240,2020,1.0
49978,E01001320,E02000240,2021,1.0
3158,E01001321,E02000240,2011,1.0
8033,E01001321,E02000240,2012,1.0
12897,E01001321,E02000240,2013,1.0
17763,E01001321,E02000240,2014,1.0
22627,E01001321,E02000240,2015,1.0
27487,E01001321,E02000240,2016,1.0
32347,E01001321,E02000240,2017,1.0
37208,E01001321,E02000240,2018,1.0
42071,E01001321,E02000240,2019,1.0
46928,E01001321,E02000240,2020,1.0
51792,E01001321,E02000240,2021,1.0
3155,E01001322,E02000241,2011,1.0
8030,E01001322,E02000241,2012,1.0
12894,E01001322,E02000241,2013,1.0
17760,E01001322,E02000241,2014,1.0
22624,E01001322,E02000241,2015,1.0
27484,E01001322,E02000241,2016,1.0
32344,E01001322,E02000241,2017,1.0
37205,E01001322,E02000241,2018,1.0
42068,E01001322,E02000241,2019,1.0
46925,E01001322,E02000241,2020,1.0
51789,E01001322,E02000241,2021,1.0
3117,E01001323,E02000241,2011,1.0
7989,E01001323,E02000241,2012,1.0
12853,E01001323,E02000241,2013,1.0
17719,E01001323,E02000241,2014,1.0
22584,E01001323,E02000241,2015,1.0
27444,E01001323,E02000241,2016,1.0
32303,E01001323,E02000241,2017,1.0
37163,E01001323,E02000241,2018,1.0
42025,E01001323,E02000241,2019,1.0
46882,E01001323,E02000241,2020,1.0
51750,E01001323,E02000241,2021,1.0
3145,E01001324,E02000245,2011,1.0
8019,E01001324,E02000245,2012,1.0
12884,E01001324,E02000245,2013,1.0
17750,E01001324,E02000245,2014,1.0
22614,E01001324,E02000245,2015,1.0
27473,E01001324,E02000245,2016,1.0
32335,E01001324,E02000245,2017,1.0
37196,E01001324,E02000245,2018,1.0
42059,E01001324,E02000245,2019,1.0
46916,E01001324,E02000245,2020,1.0
51780,E01001324,E02000245,2021,1.0
3127,E01001325,E02000246,2011,1.0
7999,E01001325,E02000246,2012,1.0
12864,E01001325,E02000246,2013,1.0
17730,E01001325,E02000246,2014,1.0
22595,E01001325,E02000246,2015,1.0
27455,E01001325,E02000246,2016,1.0
32318,E01001325,E02000246,2017,1.0
37180,E01001325,E02000246,2018,1.0
42042,E01001325,E02000246,2019,1.0
46900,E01001325,E02000246,2020,1.0
51766,E01001325,E02000246,2021,1.0
3124,E01001326,E02000245,2011,1.0
7996,E01001326,E02000245,2012,1.0
12861,E01001326,E02000245,2013,1.0
17727,E01001326,E02000245,2014,1.0
22592,E01001326,E02000245,2015,1.0
27452,E01001326,E02000245,2016,1.0
32315,E01001326,E02000245,2017,1.0
37177,E01001326,E02000245,2018,1.0
42039,E01001326,E02000245,2019,1.0
46897,E01001326,E02000245,2020,1.0
51763,E01001326,E02000245,2021,1.0
3167,E01001327,E02000246,2011,1.0
8040,E01001327,E02000246,2012,1.0
12904,E01001327,E02000246,2013,1.0
17770,E01001327,E02000246,2014,1.0
22634,E01001327,E02000246,2015,1.0
27494,E01001327,E02000246,2016,1.0
32354,E01001327,E02000246,2017,1.0
37215,E01001327,E02000246,2018,1.0
42077,E01001327,E02000246,2019,1.0
46934,E01001327,E02000246,2020,1.0
51797,E01001327,E02000246,2021,1.0
3172,E01001328,E02000246,2011,1.0
8045,E01001328,E02000246,2012,1.0
12909,E01001328,E02000246,2013,1.0
17776,E01001328,E02000246,2014,1.0
22640,E01001328,E02000246,2015,1.0
27500,E01001328,E02000246,2016,1.0
32367,E01001328,E02000246,2017,1.0
37227,E01001328,E02000246,2018,1.0
42089,E01001328,E02000246,2019,1.0
46946,E01001328,E02000246,2020,1.0
51808,E01001328,E02000246,2021,1.0
3156,E01001329,E02000246,2011,1.0
8031,E01001329,E02000246,2012,1.0
